_id,word,hand[0][0],hand[0][1],hand[0][2],hand[0][3],hand[0][4],hand[0][5],hand[0][6],hand[0][7],hand[0][8],hand[0][9],hand[1][0],hand[1][1],hand[1][2],hand[1][3],hand[1][4],hand[1][5],hand[1][6],hand[1][7],hand[1][8],hand[1][9],hand[2][0],hand[2][1],hand[2][2],hand[2][3],hand[2][4],hand[2][5],hand[2][6],hand[2][7],hand[2][8],hand[2][9],hand[3][0],hand[3][1],hand[3][2],hand[3][3],hand[3][4],hand[3][5],hand[3][6],hand[3][7],hand[3][8],hand[3][9],hand[4][0],hand[4][1],hand[4][2],hand[4][3],hand[4][4],hand[4][5],hand[4][6],hand[4][7],hand[4][8],hand[4][9],hand[5][0],hand[5][1],hand[5][2],hand[5][3],hand[5][4],hand[5][5],hand[5][6],hand[5][7],hand[5][8],hand[5][9],hand[6][0],hand[6][1],hand[6][2],hand[6][3],hand[6][4],hand[6][5],hand[6][6],hand[6][7],hand[6][8],hand[6][9],hand[7][0],hand[7][1],hand[7][2],hand[7][3],hand[7][4],hand[7][5],hand[7][6],hand[7][7],hand[7][8],hand[7][9],hand[8][0],hand[8][1],hand[8][2],hand[8][3],hand[8][4],hand[8][5],hand[8][6],hand[8][7],hand[8][8],hand[8][9],hand[9][0],hand[9][1],hand[9][2],hand[9][3],hand[9][4],hand[9][5],hand[9][6],hand[9][7],hand[9][8],hand[9][9],hand[10][0],hand[10][1],hand[10][2],hand[10][3],hand[10][4],hand[10][5],hand[10][6],hand[10][7],hand[10][8],hand[10][9],hand[11][0],hand[11][1],hand[11][2],hand[11][3],hand[11][4],hand[11][5],hand[11][6],hand[11][7],hand[11][8],hand[11][9],hand[12][0],hand[12][1],hand[12][2],hand[12][3],hand[12][4],hand[12][5],hand[12][6],hand[12][7],hand[12][8],hand[12][9],hand[13][0],hand[13][1],hand[13][2],hand[13][3],hand[13][4],hand[13][5],hand[13][6],hand[13][7],hand[13][8],hand[13][9],hand[14][0],hand[14][1],hand[14][2],hand[14][3],hand[14][4],hand[14][5],hand[14][6],hand[14][7],hand[14][8],hand[14][9],hand[15][0],hand[15][1],hand[15][2],hand[15][3],hand[15][4],hand[15][5],hand[15][6],hand[15][7],hand[15][8],hand[15][9],hand[16][0],hand[16][1],hand[16][2],hand[16][3],hand[16][4],hand[16][5],hand[16][6],hand[16][7],hand[16][8],hand[16][9],hand[17][0],hand[17][1],hand[17][2],hand[17][3],hand[17][4],hand[17][5],hand[17][6],hand[17][7],hand[17][8],hand[17][9],hand[18][0],hand[18][1],hand[18][2],hand[18][3],hand[18][4],hand[18][5],hand[18][6],hand[18][7],hand[18][8],hand[18][9],hand[19][0],hand[19][1],hand[19][2],hand[19][3],hand[19][4],hand[19][5],hand[19][6],hand[19][7],hand[19][8],hand[19][9],hand[20][0],hand[20][1],hand[20][2],hand[20][3],hand[20][4],hand[20][5],hand[20][6],hand[20][7],hand[20][8],hand[20][9],hand[21][0],hand[21][1],hand[21][2],hand[21][3],hand[21][4],hand[21][5],hand[21][6],hand[21][7],hand[21][8],hand[21][9],hand[22][0],hand[22][1],hand[22][2],hand[22][3],hand[22][4],hand[22][5],hand[22][6],hand[22][7],hand[22][8],hand[22][9],hand[23][0],hand[23][1],hand[23][2],hand[23][3],hand[23][4],hand[23][5],hand[23][6],hand[23][7],hand[23][8],hand[23][9],hand[24][0],hand[24][1],hand[24][2],hand[24][3],hand[24][4],hand[24][5],hand[24][6],hand[24][7],hand[24][8],hand[24][9],hand[25][0],hand[25][1],hand[25][2],hand[25][3],hand[25][4],hand[25][5],hand[25][6],hand[25][7],hand[25][8],hand[25][9],hand[26][0],hand[26][1],hand[26][2],hand[26][3],hand[26][4],hand[26][5],hand[26][6],hand[26][7],hand[26][8],hand[26][9],hand[27][0],hand[27][1],hand[27][2],hand[27][3],hand[27][4],hand[27][5],hand[27][6],hand[27][7],hand[27][8],hand[27][9],hand[28][0],hand[28][1],hand[28][2],hand[28][3],hand[28][4],hand[28][5],hand[28][6],hand[28][7],hand[28][8],hand[28][9],hand[29][0],hand[29][1],hand[29][2],hand[29][3],hand[29][4],hand[29][5],hand[29][6],hand[29][7],hand[29][8],hand[29][9],hand[30][0],hand[30][1],hand[30][2],hand[30][3],hand[30][4],hand[30][5],hand[30][6],hand[30][7],hand[30][8],hand[30][9]
650612217b7eb21f4c82552b,thank you,260.5,1023,940,553.5,1023,1023,1023,1023,1023,1023,437.5,1023,837.5,548.5,1023,1023,1023,1023,1023,1023,656.5,1023,866,557.5,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650613bb3f0cc7c3857c3d5e,goodbye,1023,841,643,595.5,1023,1023,1023,1023,1023,1023,801,675,414.5,486,1023,1023,1023,1023,1023,1023,564.5,779,590,510,1023,1023,1023,1023,1023,1023,897,956,395,817,1023,1023,1023,1023,1023,1023,54.5,206,119.5,171,956,1023,1023,1023,1023,1023,28,175.5,43,54.5,737,1023,1023,1023,1023,1023,26.5,141,39.5,57,392.5,1023,1023,1023,1023,1023,26.5,120,38.5,63,767,1023,1023,1023,1023,1023,28,101,39.5,65.5,1023,1023,1023,1023,1023,1023,40,95.5,50,89.5,1023,1023,1023,1023,1023,1023,295,232.5,338,237.5,1023,1023,1023,1023,1023,1023,941.5,506.5,953.5,468.5,1023,1023,1023,1023,1023,1023,1023,588,910.5,536.5,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650615287269541223b8d558,a,1023,1023,752,794.5,1023,1023,990,1023,1023,1023,695,366,247.5,363,1023,1023,990,1023,1023,1023,68,242.5,113,55.5,1023,1023,990,1023,1023,1023,36,129,46,45,1023,1023,990,1023,1023,1023,29,101,44,37.5,1023,1023,990,1023,1023,1023,30,94,45,33,1023,1023,990,1023,1023,1023,30.5,90,44.5,32,1023,1023,990,1023,1023,1023,31,89,45,31.5,1023,1023,990,1023,1023,1023,32.5,85.5,43.5,29.5,1023,1023,990,1023,1023,1023,43,89.5,50.5,40.5,1023,1023,990.5,1023,1023,1023,221,216.5,299.5,125,1023,1023,1023,1023,1023,1023,417,478.5,987.5,550,1023,1023,1023,1023,1023,1023,546.5,534,893.5,856,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650616be2ec6fa98072bb862,b,772.5,947,560.5,1023,432,1023,1023,1023,1023,1023,483,713.5,152,1023,192,1023,1023,1023,1023,1023,294,669.5,142,1023,180,1023,1023,1023,1023,1023,380,705,161,987,82.5,1023,1023,1023,1023,1023,472.5,707,223.5,1019,66,1023,1023,1023,1023,1023,595,744.5,258,1023,71.5,1023,1023,1023,1023,1023,618,691,258.5,981.5,96.5,1023,1023,1023,1023,1023,727,722,437,972.5,276.5,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650616ea33896a8722fc678c,c,883.5,1023,887.5,863,261.5,1023,1023,1023,1023,1023,547.5,1023,502,499.5,729.5,1023,1023,1023,1023,1023,305.5,603.5,176,287,920.5,1023,1023,1023,1023,1023,221,486.5,129,216,716.5,1023,1023,827.5,1023,1023,162,525,111.5,159.5,531,1023,1023,834,1023,1023,166.5,524,114.5,168.5,554.5,1023,1023,831.5,1023,1023,245,510,156.5,248,1023,1023,1023,935,1023,1023,250,737,447,443.5,1023,1023,1023,1023,1023,1023,428.5,1023,1023,611,1023,1023,1023,1023,1023,1023,1023,1023,654.5,857.5,512,1023,1023,1023,1023,1023,1023,1023,598.5,1023,457,1023,1023,1023,1023,1023,1023,1023,650.5,1023,492,1023,1023,1023,1023,1023,1023,1023,882,1023,557.5,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506172446e13a1cb1319726,d,595.5,479,538.5,915,869,1023,1023,1023,1023,1023,57.5,237.5,81,649.5,1023,1023,1023,1023,1023,1023,38,86.5,61.5,556,1023,1023,1023,1023,1023,1023,35.5,73.5,54.5,541.5,1023,1023,1023,1023,1023,1023,32,72.5,51.5,542,1023,1023,1023,1023,1023,1023,31.5,71,50.5,550.5,1023,1023,1023,1023,1023,1023,32,69.5,50.5,546.5,1023,1023,1023,1023,1023,1023,32,69,51,542,1023,1023,1023,1023,1023,1023,33,68.5,51.5,542.5,1023,1023,1023,1023,1023,1023,34,69.5,52,549,1023,1023,1023,1023,1023,1023,34.5,69.5,52.5,560.5,1023,1023,1023,1023,1023,1023,36.5,70,52.5,572,1023,1023,1023,1023,1023,1023,37,69.5,52,575.5,926.5,1023,1023,1023,1023,1023,37.5,69,52.5,575.5,743.5,1023,1023,1023,1023,1023,38,69,53.5,581.5,741,1023,1023,1023,1023,1023,39,68.5,53,583,750,1023,1023,1023,1023,1023,43,71,55.5,614.5,1023,1023,1023,1023,1023,1023,99,106.5,90,828,1023,1023,1023,1023,1023,1023,373,380.5,463,1023,1023,1023,1023,1023,1023,1023,252.5,425,426,1023,1023,1023,1023,1023,1023,1023,327.5,495,436,1023,652,1023,1023,1023,1023,1023,772,682.5,543,1023,581.5,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650617813cab95fbb8c2d340,e,439.5,306,128.5,58.5,175,1023,1023,1023,1023,1023,51,143,45.5,38,75.5,1023,1023,1023,1023,1023,33,78.5,42,34,60.5,1023,1023,1023,1023,1023,31.5,61,31.5,25,24,1023,1023,1023,1023,1023,29.5,58,28,22.5,19.5,1023,1023,1023,1023,1023,28.5,56.5,26.5,23,21,1023,1023,1023,1023,1023,29,58.5,27.5,27,31,1023,1023,1023,1023,1023,37,65.5,35,34.5,134,1023,1023,1023,1023,1023,84,102,54.5,39.5,121,1023,1023,1023,1023,1023,390.5,305,113,121,325.5,1023,1023,1023,1023,1023,893.5,491,475,794,399.5,1023,1023,1023,1023,1023,1023,736.5,1023,970,140.5,1023,1023,1023,1023,1023,1023,1023,1023,1023,138.5,1023,1023,1023,1023,1023,1023,1023,1023,997.5,240,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506178ea7a353ef226dd547,f,747,1023,1023,433.5,536,1023,1023,1023,1023,1023,329.5,395,477,303,278.5,1023,1023,1023,1023,1023,245.5,384,224,307.5,194.5,1023,1023,1023,1023,1023,442.5,375.5,288,278.5,148,1023,1023,1023,1023,1023,562.5,454,327.5,263,150,1023,1023,1023,1023,1023,561,500,347.5,262,160,1023,1023,1023,1023,1023,525,532.5,414.5,272,168.5,1023,1023,1023,1023,1023,504,656.5,505,288.5,167,1023,1023,1023,1023,1023,609,725.5,505.5,344.5,259.5,1023,1023,1023,1023,1023,815.5,837,687,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650617b3926129bff318da3d,g,1023,601,793.5,1023,1023,1023,1023,1023,1023,1023,148.5,532,97.5,1023,815.5,1023,1023,1023,1023,1023,30,123,61,1023,709,1023,1023,1023,1023,1023,28,94.5,47,929,1023,1023,1023,1023,1023,1023,29,91,46,848,445.5,1023,1023,1023,1023,1023,29.5,87.5,51,877,458,1023,1023,1023,1023,1023,30.5,88.5,54.5,895,1023,1023,1023,1023,1023,1023,33,86,65.5,909,1023,1023,1023,1023,1023,1023,42,102,105.5,970.5,1023,1023,1023,1023,1023,1023,138,343,624,1023,1023,1023,1023,1023,1023,1023,531,524,833.5,1023,1023,1023,1023,1023,1023,1023,209,514.5,495,918,1023,1023,1023,1023,1023,1023,187.5,519.5,477.5,655.5,1023,1023,1023,1023,1023,1023,204,729,570,775.5,1023,1023,1023,1023,1023,1023,259.5,1023,936,985.5,1023,1023,1023,1023,1023,1023,392.5,1023,1023,1005.5,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506181b7c71ecaa4eec5c4d,h,560.5,408.5,936,967,1023,1023,1023,1023,1023,1023,534,344.5,1023,820.5,897.5,1023,1023,1023,1023,1023,29.5,204,934,593.5,803,1023,1023,1023,1023,1023,29.5,140,1023,497.5,849,1023,1023,1023,1023,1023,33.5,134.5,1023,617,1023,1023,1023,1023,1023,1023,54.5,144,1023,962.5,1023,1023,1023,1023,1023,1023,336.5,551.5,1023,1023,1023,1023,1023,1023,1023,1023,694.5,582,941,1023,519,1023,1023,1023,1023,1023,1023,577.5,861,1023,434,1023,1023,1023,1023,1023,1023,769,1023,974,487.5,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061835405d1079029beeb2,hello,740.5,1023,841.5,659,560,1023,1023,1023,1023,1023,1023,1023,580.5,594.5,601.5,1023,1023,1023,1023,1023,216,1023,499.5,534.5,851,1023,1023,1023,1023,1023,1023,1023,594,497,1023,1023,1023,1023,1023,1023,1023,1023,697.5,566.5,1023,1023,1023,1023,1023,1023,1023,1023,749,648.5,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061a69c68ee86e331a77de,yes,883,704,697.5,604,1023,1023,1023,1023,1023,1023,99,218.5,85.5,55,538.5,1021.5,1021.5,1021.5,1021.5,1022,41.5,142,36.5,54.5,312,1021.5,1022,1022,1022,1022,31.5,80,31,51.5,444.5,1022,1022,1021.5,1022,1022,34.5,66.5,38,55,613,1021.5,1022,1022,1022,1021,46.5,85,40,53,397.5,1021.5,1022,1022,1022,1022,36.5,79,42,53,1022,1022,1022,1022,1022,1022,30.5,75,41.5,56,368,1022,1022,1022,1022,1022,30,68.5,39,55.5,219,1021,1021.5,1022,1021.5,1021.5,38,71.5,41,56.5,509,1022,1022,1022,1022,1022,64.5,117,52.5,60.5,497,1022,1022,1022,1022,1022,155,378.5,150,274.5,1022.5,1022.5,1022.5,1022.5,1023,1023,197.5,314.5,420,932.5,1023,1023,1023,1023,1023,1023,282.5,476.5,990.5,957.5,1023,1023,1023,1023,1023,1023,548.5,894,1023,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061a75f2e1e4326e00f4f7,no,588,1023,643,888.5,1023,1023,1023,1023,1023,1023,561,1023,621,736,1023,1023,1023,1023,1023,1023,80.5,799.5,249.5,459.5,460,1022,1022,1022.5,1022,1022,66.5,392.5,641,583.5,395.5,1022.5,1023,1023,1023,1023,100,735,846.5,560,774,1023,1023,1023,1023,1023,120.5,1023,549,674.5,378,1022.5,1022.5,1022.5,1022.5,1022.5,60.5,366,260,595,324.5,1022,1022,1022,1022,1022,63,319,278,591,350.5,1022,1022.5,1022.5,1023,1023,145,809,997.5,492,367,1023,1023,1023,1023,1023,132.5,235.5,555.5,547.5,225,1022,1022.5,1022.5,1021.5,1022.5,134.5,291,853.5,700,181,1022.5,1023,1023,1023,1023,255.5,691,1023,1023,425,1023,1023,1023,1023,1023,440.5,979,1023,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061ac10ab4332011b0edb0,help,1023,920.5,420,969,675,994,1023,1023,1023,1023,485,360.5,342.5,483,162,601,737.5,1023,816,1023,41.5,373,122,199,246,544.5,576,1023,637.5,749.5,24.5,236,59,101,418,490,735.5,1023,808,765,25.5,166.5,48.5,95,877,607,661.5,1023,684.5,944,37.5,149,48,99,427.5,712,786.5,1023,683,957,32.5,146,47,103.5,353,945.5,886.5,1023,714,1003.5,32.5,140.5,48,106,584.5,946,902.5,1023,864,1023,29.5,125.5,47,110.5,452.5,949.5,1022,1023,958.5,1023,39.5,143,57.5,153.5,530.5,947.5,1022,1023,762,1023,51.5,168,95.5,323.5,1023,1023,1023,1023,867.5,1023,124,284.5,201.5,649,1023,1023,1023,1023,1023,1023,497,929,949,988,1023,1023,1023,1023,1023,1023,257.5,1023,557.5,963,1023,1023,1023,1023,1023,1023,410,1023,556.5,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061b3bf22e76ce19e915e0,please,1023,1023,1023,1023,60,1023,1023,1023,1023,1023,1023,1023,1023,1023,60,1023,1023,1023,1023,1023,1023,1023,1023,1023,60,1023,1023,1023,1023,1023,1023,1023,1023,1023,60.5,1023,1023,1023,1023,1023,1023,1023,1023,1023,62.5,1023,1023,1023,1023,1023,1023,1023,1023,1023,65,1023,1023,1023,1023,1023,1023,1023,1023,989,70,1023,1023,1023,1023,1023,1023,1023,1023,953.5,76,1023,1023,1023,1023,1023,1023,1023,1023,981,75,1023,1023,1023,1023,1023,1023,1023,1023,649,82,1023,1023,1023,1023,1023,1023,1023,918.5,651.5,75.5,1023,1023,1023,1023,1023,1023,1023,803.5,721,76,640,1023,1023,1023,1023,736,1023,1023,712,120,744.5,1023,1023,1023,1023,231,910.5,795.5,894.5,213.5,1023,1023,1023,1023,1023,565.5,740.5,648.5,710.5,102,1023,1023,1023,1023,1023,1023,994.5,930.5,546,64,1023,1023,1023,1023,1023,914.5,1023,511.5,478,44.5,1023,1023,1023,1023,1023,806.5,1023,0,482,39,1023,1023,1023,1023,1023,924.5,1023,0,618.5,39.5,1023,1023,1023,1023,1023,1023,1023,1023,686.5,42.5,1023,1023,1023,1023,1023,1023,1023,1023,684,45.5,1023,1023,1023,1023,1023,1023,1023,0,646.5,65.5,1023,1023,1023,1023,1023,1023,1023,511.5,852,57.5,1023,1023,1023,1023,1023,910,1023,784,1022.5,61,1023,1023,1023,1023,1023,903.5,1023,622,951.5,73,1023,1023,1023,1023,1023,556.5,1023,1023,1023,211.5,1023,1023,1023,1023,1023,951.5,1023,1023,605,401.5,1023,1023,1023,1023,1023,1023,957,1023,605.5,528.5,1023,1023,1023,1023,1023,1023,766.5,1023,641,1023,1023,1023,1023,1023,1023,435,690.5,1023,906.5,1023,1023,1023,1023,1023,1023,706,730,1023,968.5,1023,1023,1023,1023,1023,1023
65061b5ad8648600db3aa8f0,thank you,336,1023,1023,493.5,439,1023,1023,1023,1023,1023,417.5,957,511.5,491.5,229.5,1023,1023,1023,1023,1023,706.5,1023,1023,478.5,135.5,1023,1023,1023,1023,1023,801,1023,0,478,118,1023,1023,1023,1023,1023,1004.5,813,0,473,117.5,1023,1023,1023,1023,1023,937,1023,0,510,166,1023,1023,1023,1023,1023,419,1023,1,636,695.5,1023,1023,1023,1023,1023,860.5,1023,0,953,1023,1023,1023,1023,1023,1023,1023,1023,3,678,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65061b8a33d42402f261b95e,goodbye,1023,1023,1023,1023,320,1023,1023,1023,1023,1023,1023,1023,1023,1023,273.5,1023,1023,1023,1023,1023,1023,698.5,598.5,769,1023,1023,1023,1023,1023,1023,1023,639.5,196,375.5,1023,1023,1023,1023,1023,1023,37.5,121.5,46,53.5,587,1023,1023,1023,1023,1023,21.5,57.5,30.5,55,316.5,1023,1023,1023,1023,1023,21,46.5,26.5,40.5,337,1023,1023,1023,1023,1023,21.5,48.5,27,41.5,766,1023,1023,1023,1023,1023,25.5,56.5,31.5,50.5,365.5,1023,1023,1023,1023,1023,45.5,114,58.5,54.5,245.5,1023,1023,1023,1023,1023,313.5,632.5,151,336.5,155.5,1023,1023,1023,1023,1023,968.5,1023,526,718.5,108.5,1023,1023,1023,1023,1023,1023,1023,1023,1023,116,1023,1023,1023,1023,1023,1023,1023,1023,1023,335.5,1023,1023,1023,1023,1023,1023,1023,1023,1023,354,1023,1023,1023,1023,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
